isu,full_name,telegram,score
105872,Volkov Anastasia Andreevich,@student_105872,29
105873,Volkov Artem Sergeevich,@student_105873,91
105874,Lebedev Andrey Sergeevich,@student_105874,15
105875,Mikhailov Mikhail Petrovna,@student_105875,76
105876,Ivanov Alina Ivanovich,@student_105876,11
105877,Fedorov Daria Mikhailovna,@student_105877,57
105878,Vasiliev Sofia Dmitrievna,@student_105878,67
105879,Popov Anastasia Alexandrovich,@student_105879,34
105880,Kuznetsov Andrey Sergeevich,@student_105880,58
105881,Fedorov Artem Andreevna,@student_105881,47
105882,Sokolov Petr Andreevna,@student_105882,14
105883,Sidorov Victoria Ivanovna,@student_105883,6
105884,Vasiliev Maria Ivanovich,@student_105884,76
105885,Fedorov Ivan Petrovna,@student_105885,22
105886,Morozov Nikita Sergeevich,@student_105886,51
105887,Vasiliev Mikhail Andreevna,@student_105887,65
105888,Sokolov Sergey Ivanovna,@student_105888,2
105889,Alekseev Ivan Sergeevna,@student_105889,34
105890,Fedorov Nikita Ivanovich,@student_105890,95
105891,Morozov Ivan Ivanovich,@student_105891,53
105892,Lebedev Maria Ivanovich,@student_105892,70
105893,Vasiliev Daria Alexandrovich,@student_105893,0
105894,Ivanov Daria Petrovna,@student_105894,32
105895,Petrov Polina Sergeevich,@student_105895,19
105896,Vasiliev Elena Mikhailovna,@student_105896,63
105897,Lebedev Sofia Alexandrovna,@student_105897,17
105898,Ivanov Sofia Mikhailovna,@student_105898,74
105899,Popov Egor Petrovich,@student_105899,34
105900,Fedorov Dmitry Mikhailovich,@student_105900,29
105901,Sokolov Polina Andreevna,@student_105901,41
105902,Volkov Elena Andreevna,@student_105902,74
105903,Mikhailov Sofia Alexandrovich,@student_105903,68
105904,Fedorov Daria Petrovich,@student_105904,52
105905,Fedorov Dmitry Alexandrovna,@student_105905,85
105906,Mikhailov Anastasia Andreevna,@student_105906,47
105907,Alekseev Victoria Petrovich,@student_105907,100
105908,Ivanov Egor Mikhailovna,@student_105908,73
105909,Kuznetsov Daria Dmitrievich,@student_105909,23
105910,Alekseev Ivan Mikhailovna,@student_105910,45
105911,Ivanov Polina Ivanovich,@student_105911,32
105912,Smirnov Polina Andreevich,@student_105912,66
105913,Petrov Sofia Sergeevna,@student_105913,28
105914,Alekseev Egor Sergeevna,@student_105914,18
105915,Alekseev Sergey Petrovna,@student_105915,9
105916,Ivanov Alexey Mikhailovna,@student_105916,21
105917,Alekseev Maria Petrovich,@student_105917,44
105918,Sokolov Andrey Petrovna,@student_105918,86
105919,Alekseev Anna Andreevna,@student_105919,93
105920,Petrov Daria Dmitrievna,@student_105920,1
105921,Novikov Victoria Dmitrievich,@student_105921,86
105922,Lebedev Daria Petrovna,@student_105922,54
105923,Vasiliev Egor Ivanovna,@student_105923,48
105924,Volkov Polina Alexandrovich,@student_105924,51
105925,Smirnov Dmitry Andreevich,@student_105925,5
105926,Volkov Alexey Alexandrovich,@student_105926,25
105927,Smirnov Nikita Dmitrievna,@student_105927,90
105928,Sidorov Sergey Mikhailovich,@student_105928,32
105929,Morozov Sergey Andreevich,@student_105929,55
105930,Popov Daria Alexandrovna,@student_105930,53
105931,Vasiliev Anastasia Mikhailovna,@student_105931,100
105932,Ivanov Ksenia Andreevna,@student_105932,81
105933,Morozov Nikita Dmitrievna,@student_105933,58
105934,Volkov Nikita Dmitrievna,@student_105934,79
105935,Volkov Dmitry Andreevna,@student_105935,21
105936,Lebedev Ivan Dmitrievich,@student_105936,61
105937,Mikhailov Sofia Andreevich,@student_105937,0
105938,Novikov Anna Ivanovna,@student_105938,38
105939,Alekseev Polina Sergeevich,@student_105939,3
105940,Sidorov Ivan Sergeevna,@student_105940,62
105941,Vasiliev Maria Alexandrovna,@student_105941,83
105942,Vasiliev Maria Petrovna,@student_105942,95
105943,Morozov Mikhail Andreevna,@student_105943,40
105944,Morozov Anastasia Alexandrovna,@student_105944,10
105945,Smirnov Polina Petrovich,@student_105945,1
105946,Smirnov Egor Petrovich,@student_105946,15
105947,Popov Maria Ivanovna,@student_105947,80
105948,Lebedev Ivan Sergeevna,@student_105948,16
105949,Popov Mikhail Sergeevna,@student_105949,25
105950,Alekseev Nikita Alexandrovna,@student_105950,96
105951,Sokolov Alexey Sergeevna,@student_105951,42
105952,Popov Egor Alexandrovich,@student_105952,28
105953,Lebedev Andrey Mikhailovich,@student_105953,72
105954,Smirnov Daria Andreevna,@student_105954,82
105955,Ivanov Artem Ivanovich,@student_105955,61
105956,Kuznetsov Alina Sergeevich,@student_105956,85
105957,Popov Victoria Sergeevich,@student_105957,27
105958,Popov Anastasia Dmitrievna,@student_105958,82
105959,Mikhailov Polina Petrovna,@student_105959,67
105960,Volkov Anastasia Petrovna,@student_105960,44
105961,Novikov Elena Mikhailovna,@student_105961,70
105962,Lebedev Elena Mikhailovna,@student_105962,75
105963,Alekseev Dmitry Mikhailovna,@student_105963,35
105964,Morozov Nikita Mikhailovich,@student_105964,75
105965,Mikhailov Elena Petrovich,@student_105965,84
105966,Vasiliev Polina Dmitrievich,@student_105966,60
105967,Mikhailov Alexey Mikhailovich,@student_105967,64
105968,Volkov Alina Andreevich,@student_105968,64
105969,Sidorov Alina Andreevna,@student_105969,100
105970,Sokolov Nikita Dmitrievna,@student_105970,73
105971,Smirnov Anna Sergeevna,@student_105971,45
105972,Popov Sergey Andreevich,@student_105972,24
105973,Kuznetsov Dmitry Andreevich,@student_105973,63
105974,Popov Alexey Alexandrovna,@student_105974,43
105975,Mikhailov Anna Ivanovna,@student_105975,44
105976,Morozov Alina Andreevna,@student_105976,44
105977,Popov Petr Mikhailovich,@student_105977,100
105978,Smirnov Ksenia Dmitrievna,@student_105978,66
105979,Mikhailov Polina Petrovich,@student_105979,12
105980,Sidorov Polina Mikhailovich,@student_105980,20
105981,Ivanov Egor Andreevich,@student_105981,17
105982,Ivanov Polina Dmitrievna,@student_105982,24
105983,Sokolov Andrey Andreevich,@student_105983,11
105984,Lebedev Elena Andreevna,@student_105984,29
105985,Alekseev Anna Sergeevich,@student_105985,33
105986,Volkov Polina Dmitrievna,@student_105986,22
105987,Novikov Victoria Ivanovich,@student_105987,32
105988,Petrov Alexey Mikhailovna,@student_105988,24
105989,Sidorov Petr Mikhailovna,@student_105989,47
105990,Morozov Andrey Petrovna,@student_105990,89
105991,Fedorov Anna Sergeevich,@student_105991,23
105992,Mikhailov Egor Ivanovich,@student_105992,19
105993,Vasiliev Dmitry Ivanovna,@student_105993,30
105994,Kuznetsov Alexey Ivanovna,@student_105994,19
105995,Novikov Victoria Andreevna,@student_105995,67
105996,Volkov Victoria Sergeevna,@student_105996,25
105997,Sokolov Alina Sergeevna,@student_105997,36
105998,Sidorov Alexey Andreevich,@student_105998,81
105999,Mikhailov Petr Andreevna,@student_105999,40
106000,Popov Ksenia Andreevich,@student_106000,62
106001,Alekseev Anna Petrovna,@student_106001,35
106002,Alekseev Petr Dmitrievich,@student_106002,100
106003,Sokolov Dmitry Andreevich,@student_106003,25
106004,Sokolov Sergey Andreevich,@student_106004,91
106005,Petrov Polina Petrovich,@student_106005,46
106006,Fedorov Anastasia Dmitrievich,@student_106006,5
106007,Morozov Alina Ivanovna,@student_106007,6
106008,Sokolov Nikita Mikhailovich,@student_106008,5
106009,Kuznetsov Anastasia Ivanovich,@student_106009,92
106010,Sokolov Maria Mikhailovna,@student_106010,22
106011,Lebedev Andrey Alexandrovich,@student_106011,45
106012,Novikov Mikhail Alexandrovna,@student_106012,2
106013,Novikov Sofia Ivanovna,@student_106013,61
106014,Morozov Victoria Dmitrievich,@student_106014,48
106015,Mikhailov Mikhail Mikhailovna,@student_106015,51
106016,Mikhailov Dmitry Andreevich,@student_106016,63
106017,Vasiliev Polina Petrovich,@student_106017,15
106018,Popov Mikhail Alexandrovna,@student_106018,87
106019,Sokolov Anna Alexandrovich,@student_106019,53
106020,Fedorov Elena Mikhailovna,@student_106020,58
106021,Popov Petr Sergeevna,@student_106021,81
106022,Mikhailov Victoria Alexandrovich,@student_106022,5
106023,Novikov Alexey Petrovich,@student_106023,70
106024,Vasiliev Daria Dmitrievna,@student_106024,38
106025,Novikov Anna Petrovna,@student_106025,71
106026,Popov Anna Petrovna,@student_106026,14
106027,Smirnov Petr Sergeevich,@student_106027,44
106028,Lebedev Victoria Dmitrievna,@student_106028,56
106029,Smirnov Nikita Dmitrievna,@student_106029,91
106030,Lebedev Nikita Mikhailovich,@student_106030,51
106031,Ivanov Alexey Ivanovich,@student_106031,74
106032,Smirnov Elena Andreevich,@student_106032,80
106033,Petrov Mikhail Sergeevich,@student_106033,44
106034,Mikhailov Dmitry Sergeevna,@student_106034,97
106035,Ivanov Petr Mikhailovna,@student_106035,65
106036,Alekseev Elena Dmitrievna,@student_106036,15
106037,Sokolov Nikita Alexandrovna,@student_106037,4
106038,Ivanov Maria Mikhailovna,@student_106038,100
106039,Mikhailov Artem Dmitrievich,@student_106039,99
106040,Sidorov Alexey Ivanovna,@student_106040,39
106041,Sokolov Victoria Dmitrievich,@student_106041,88
106042,Smirnov Mikhail Ivanovich,@student_106042,68
106043,Volkov Alina Sergeevich,@student_106043,77
106044,Sidorov Daria Sergeevna,@student_106044,15
106045,Petrov Petr Sergeevna,@student_106045,62
106046,Petrov Anna Alexandrovna,@student_106046,24
106047,Novikov Andrey Dmitrievich,@student_106047,39
106048,Popov Egor Sergeevich,@student_106048,39
106049,Novikov Nikita Sergeevna,@student_106049,11
106050,Sidorov Alina Mikhailovich,@student_106050,61
106051,Morozov Alexey Mikhailovna,@student_106051,42
106052,Alekseev Artem Andreevich,@student_106052,60
106053,Sidorov Daria Mikhailovna,@student_106053,65
106054,Petrov Sofia Ivanovich,@student_106054,10
106055,Kuznetsov Mikhail Ivanovich,@student_106055,1
106056,Morozov Egor Sergeevich,@student_106056,43
106057,Fedorov Elena Alexandrovich,@student_106057,16
106058,Lebedev Daria Mikhailovna,@student_106058,30
106059,Petrov Nikita Alexandrovich,@student_106059,72
106060,Fedorov Petr Petrovna,@student_106060,34
106061,Novikov Nikita Ivanovna,@student_106061,72
106062,Kuznetsov Dmitry Sergeevna,@student_106062,95
106063,Vasiliev Anastasia Sergeevich,@student_106063,82
106064,Lebedev Andrey Sergeevich,@student_106064,67
106065,Alekseev Petr Petrovna,@student_106065,87
106066,Ivanov Anna Petrovich,@student_106066,17
106067,Sokolov Mikhail Petrovich,@student_106067,80
106068,Smirnov Alina Sergeevich,@student_106068,52
106069,Fedorov Egor Andreevich,@student_106069,75
106070,Ivanov Ksenia Sergeevna,@student_106070,77
106071,Vasiliev Nikita Petrovna,@student_106071,64
106072,Alekseev Alina Ivanovich,@student_106072,15
106073,Lebedev Nikita Petrovna,@student_106073,5
106074,Petrov Artem Dmitrievna,@student_106074,78
106075,Alekseev Dmitry Sergeevich,@student_106075,54
106076,Mikhailov Ivan Mikhailovich,@student_106076,90
106077,Sidorov Ksenia Mikhailovich,@student_106077,52
106078,Novikov Elena Petrovna,@student_106078,10
106079,Kuznetsov Ksenia Ivanovich,@student_106079,72
106080,Sokolov Alexey Petrovich,@student_106080,99
106081,Ivanov Ivan Ivanovich,@student_106081,63
106082,Alekseev Dmitry Alexandrovna,@student_106082,72
106083,Smirnov Petr Mikhailovich,@student_106083,8
106084,Petrov Egor Alexandrovna,@student_106084,100
106085,Novikov Andrey Alexandrovich,@student_106085,61
106086,Sidorov Anna Dmitrievna,@student_106086,85
106087,Ivanov Andrey Dmitrievich,@student_106087,56
106088,Sidorov Anastasia Andreevna,@student_106088,33
106089,Vasiliev Artem Ivanovich,@student_106089,89
106090,Morozov Mikhail Ivanovna,@student_106090,38
106091,Smirnov Mikhail Petrovich,@student_106091,81
106092,Novikov Victoria Ivanovich,@student_106092,63
106093,Mikhailov Daria Mikhailovna,@student_106093,39
106094,Sidorov Ivan Mikhailovich,@student_106094,17
106095,Sidorov Alexey Dmitrievich,@student_106095,11
106096,Sokolov Sofia Alexandrovich,@student_106096,13
106097,Mikhailov Petr Dmitrievna,@student_106097,38
106098,Vasiliev Sergey Dmitrievich,@student_106098,14
106099,Mikhailov Alexey Sergeevna,@student_106099,25
106100,Mikhailov Anna Petrovna,@student_106100,76
106101,Mikhailov Alina Dmitrievich,@student_106101,75
106102,Popov Daria Mikhailovich,@student_106102,91
106103,Kuznetsov Anna Sergeevich,@student_106103,63
106104,Ivanov Artem Ivanovich,@student_106104,33
106105,Sokolov Mikhail Andreevich,@student_106105,14
106106,Fedorov Polina Mikhailovich,@student_106106,5
106107,Ivanov Sofia Mikhailovna,@student_106107,87
106108,Vasiliev Egor Sergeevich,@student_106108,7
106109,Morozov Artem Mikhailovich,@student_106109,34
106110,Kuznetsov Anastasia Alexandrovna,@student_106110,69
106111,Popov Elena Alexandrovich,@student_106111,52
106112,Sidorov Elena Ivanovich,@student_106112,72
106113,Novikov Petr Ivanovna,@student_106113,22
106114,Sokolov Ivan Dmitrievna,@student_106114,51
106115,Popov Alina Sergeevna,@student_106115,61
106116,Sidorov Anna Sergeevna,@student_106116,93
106117,Novikov Dmitry Sergeevna,@student_106117,7
106118,Kuznetsov Victoria Alexandrovna,@student_106118,91
106119,Popov Sofia Sergeevna,@student_106119,24
106120,Lebedev Anastasia Petrovich,@student_106120,77
106121,Vasiliev Sofia Ivanovna,@student_106121,22
106122,Petrov Anna Alexandrovna,@student_106122,83
106123,Kuznetsov Alina Alexandrovich,@student_106123,56
106124,Kuznetsov Anna Ivanovna,@student_106124,70
106125,Sokolov Anna Sergeevna,@student_106125,42
106126,Sokolov Petr Andreevna,@student_106126,12
106127,Alekseev Polina Mikhailovna,@student_106127,2
106128,Smirnov Petr Andreevich,@student_106128,91
106129,Morozov Elena Alexandrovna,@student_106129,0
106130,Morozov Mikhail Sergeevna,@student_106130,77
106131,Fedorov Artem Petrovna,@student_106131,47
106132,Novikov Egor Andreevich,@student_106132,20
106133,Popov Elena Andreevna,@student_106133,10
106134,Sidorov Anna Sergeevna,@student_106134,17
106135,Kuznetsov Ivan Ivanovich,@student_106135,14
106136,Fedorov Alina Mikhailovich,@student_106136,17
106137,Alekseev Andrey Sergeevich,@student_106137,13
106138,Popov Elena Andreevich,@student_106138,44
106139,Popov Victoria Sergeevna,@student_106139,67
106140,Vasiliev Anna Andreevna,@student_106140,66
106141,Volkov Ivan Andreevna,@student_106141,96
106142,Fedorov Anastasia Ivanovna,@student_106142,27
106143,Novikov Daria Sergeevich,@student_106143,20
106144,Kuznetsov Anna Sergeevich,@student_106144,77
106145,Petrov Victoria Sergeevna,@student_106145,34
106146,Popov Sofia Petrovich,@student_106146,72
106147,Mikhailov Sergey Andreevna,@student_106147,63
106148,Sidorov Sofia Andreevich,@student_106148,77
106149,Sokolov Anastasia Andreevna,@student_106149,4
106150,Vasiliev Sergey Mikhailovich,@student_106150,14
106151,Mikhailov Dmitry Petrovna,@student_106151,45
106152,Lebedev Alina Petrovna,@student_106152,45
106153,Fedorov Sofia Petrovich,@student_106153,38
106154,Lebedev Mikhail Ivanovich,@student_106154,84
106155,Alekseev Sofia Petrovna,@student_106155,35
106156,Popov Victoria Andreevna,@student_106156,50
106157,Kuznetsov Dmitry Ivanovich,@student_106157,48
106158,Mikhailov Sofia Alexandrovna,@student_106158,37
106159,Sidorov Ksenia Dmitrievna,@student_106159,53
106160,Ivanov Egor Petrovna,@student_106160,86
106161,Sokolov Egor Andreevich,@student_106161,41
106162,Ivanov Alexey Dmitrievna,@student_106162,36
106163,Volkov Nikita Mikhailovna,@student_106163,18
106164,Sidorov Maria Alexandrovna,@student_106164,14
106165,Sokolov Sergey Dmitrievna,@student_106165,56
106166,Novikov Andrey Alexandrovich,@student_106166,64
106167,Popov Sofia Sergeevich,@student_106167,30
106168,Petrov Petr Dmitrievich,@student_106168,49
106169,Sidorov Petr Andreevna,@student_106169,52
106170,Fedorov Elena Petrovich,@student_106170,62
106171,Volkov Artem Andreevna,@student_106171,95
106172,Mikhailov Alexey Petrovna,@student_106172,88
106173,Mikhailov Ksenia Ivanovna,@student_106173,42
106174,Lebedev Dmitry Mikhailovich,@student_106174,15
106175,Novikov Victoria Mikhailovna,@student_106175,23
106176,Fedorov Alina Alexandrovna,@student_106176,50
106177,Sidorov Egor Dmitrievna,@student_106177,62
106178,Popov Sergey Sergeevna,@student_106178,43
106179,Sokolov Victoria Ivanovich,@student_106179,24
106180,Alekseev Victoria Alexandrovich,@student_106180,100
106181,Smirnov Petr Alexandrovich,@student_106181,53
106182,Ivanov Dmitry Alexandrovna,@student_106182,62
106183,Novikov Anastasia Dmitrievich,@student_106183,90
106184,Popov Victoria Dmitrievna,@student_106184,21
106185,Smirnov Anna Ivanovna,@student_106185,23
106186,Smirnov Alina Dmitrievna,@student_106186,19
106187,Fedorov Dmitry Mikhailovich,@student_106187,1
106188,Novikov Dmitry Dmitrievich,@student_106188,19
106189,Sidorov Petr Ivanovna,@student_106189,87
106190,Kuznetsov Polina Ivanovna,@student_106190,25
106191,Ivanov Polina Ivanovich,@student_106191,42
106192,Ivanov Polina Mikhailovna,@student_106192,32
106193,Kuznetsov Maria Ivanovna,@student_106193,38
106194,Popov Dmitry Dmitrievich,@student_106194,59
106195,Morozov Polina Ivanovna,@student_106195,76
106196,Mikhailov Nikita Alexandrovich,@student_106196,52
106197,Kuznetsov Polina Sergeevich,@student_106197,5
106198,Sokolov Petr Sergeevich,@student_106198,37
106199,Ivanov Sergey Ivanovna,@student_106199,37
106200,Alekseev Petr Dmitrievna,@student_106200,59
106201,Novikov Sofia Ivanovich,@student_106201,79
106202,Kuznetsov Sofia Alexandrovich,@student_106202,40
106203,Fedorov Victoria Andreevna,@student_106203,73
106204,Mikhailov Anna Mikhailovna,@student_106204,20
106205,Lebedev Daria Petrovna,@student_106205,59
